TECH;CLASS;PRECISION;RECALL;F1
TAPON-HF;micro;0.81753032;0.81753032;0.81753032
TAPON-HF;macro;0.946083171;0.774915048;0.851987037
TAPON-HB;http://schema.org/date;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#has-grant-value;1;1;1
TAPON-HB;http://www.geonames.org/ontology#Country;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#month-of;0.973684211;0.902439024;0.936708861
TAPON-HB;http://schema.org/year;1;1;1
TAPON-HB;http://purl.org/NET/c4dm/timeline.owl#end;0.125;0.090909091;0.105263158
TAPON-HB;http://www.aktors.org/ontology/portal#has-email-address;1;1;1
TAPON-HB;http://xmlns.com/foaf/0.1/name;0.923076923;0.571428571;0.705882353
TAPON-HB;http://edubase.rkbexplorer.com/id/ISPRIMARY;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#Person;1;1;1
TAPON-HB;none;1;1;1
TAPON-HB;http://xmlns.com/foaf/0.1/page;1;1;1
TAPON-HB;http://purl.org/NET/c4dm/timeline.owl#Interval;1;1;1
TAPON-HB;http://edubase.rkbexplorer.com/id/TOWN;1;0.857142857;0.923076923
TAPON-HB;http://www.aktors.org/ontology/portal#year-of;1;1;1
TAPON-HB;http://schema.org/cfdaNumber;1;1;1
TAPON-HB;http://purl.org/NET/c4dm/timeline.owl#start;0.2;0.181818182;0.19047619
TAPON-HB;http://purl.org/prog/Affiliation;1;1;1
TAPON-HB;http://tdg.org/vocabularies/dblp_src#publishedIn;1;0.714285714;0.833333333
TAPON-HB;http://schema.org/dunsNumber;1;1;1
TAPON-HB;http://tdg.org/vocabularies/dblp/src#title;1;0.428571429;0.6
TAPON-HB;http://purl.org/dc/terms/title;1;1;1
TAPON-HB;http://tdg.org/vocabularies/dblp_src#Author;1;1;1
TAPON-HB;http://xmlns.com/foaf/0.1/givenName;1;0.142857143;0.25
TAPON-HB;http://www.aktors.org/ontology/portal#has-ISBN-number;1;0.222222222;0.363636364
TAPON-HB;http://xmlns.com/foaf/0.1/homepage;1;1;1
TAPON-HB;http://www.aktors.org/ontology/support#year-of;1;0.111111111;0.2
TAPON-HB;http://tdg.org/vocabularies/dblp_src#Article;1;0.952380952;0.975609756
TAPON-HB;http://www.aktors.org/ontology/support#Calendar-Date;1;1;1
TAPON-HB;http://schema.org/awardAgencyCode;1;1;1
TAPON-HB;http://tdg.org/vocabularies/dblp_src#date;1;0.714285714;0.833333333
TAPON-HB;http://www.aktors.org/ontology/portal#has-title;1;0.222222222;0.363636364
TAPON-HB;http://edubase.rkbexplorer.com/id/SCHNAME;1;0.952380952;0.975609756
TAPON-HB;http://schema.org/transType;1;1;1
TAPON-HB;http://www.aktors.org/ontology/support#has-pretty-name;1;0.111111111;0.2
TAPON-HB;http://schema.org/University;1;1;1
TAPON-HB;http://schema.org/phone;1;1;1
TAPON-HB;http://schema.org/name;1;0.902439024;0.948717949
TAPON-HB;http://www.okkam.org/ontology/restaurant2.owl#city;1;0.952380952;0.975609756
TAPON-HB;http://www.aktors.org/ontology/portal#full-name;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#Time-Interval;1;1;1
TAPON-HB;http://www.geonames.org/ontology#name;1;1;1
TAPON-HB;http://edubase.rkbexplorer.com/id/TELNUM;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#has-grant-reference;1;1;1
TAPON-HB;http://www.okkam.org/ontology/restaurant2.owl#phone/number;1;1;1
TAPON-HB;http://edubase.rkbexplorer.com/id/School;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#day-of;0.909090909;0.975609756;0.941176471
TAPON-HB;http://telegraphis.net/ontology/geography/geography#capital;1;1;1
TAPON-HB;http://tdg.org/vocabularies/dblp_src#name;0.016;1;0.031496063
TAPON-HB;http://purl.org/prog/Programme;1;1;1
TAPON-HB;http://schema.org/title;1;0.958333333;0.978723404
TAPON-HB;http://www.okkam.org/ontology/restaurant2.owl#street;1;1;1
TAPON-HB;http://epo.rkbexplorer.com/ontologies/epo#ipc-text-classification;1;1;1
TAPON-HB;http://xmlns.com/foaf/0.1/familyName;1;0.095238095;0.173913043
TAPON-HB;http://schema.org/Award;1;1;1
TAPON-HB;http://schema.org/city;1;0.714285714;0.833333333
TAPON-HB;http://schema.org/Paper;1;1;1
TAPON-HB;http://www.okkam.org/ontology/restaurant2.owl#name;1;0.952380952;0.975609756
TAPON-HB;http://www.geonames.org/ontology#CountryCode;1;1;1
TAPON-HB;http://epo.rkbexplorer.com/ontologies/epo#ipc-related-classification;1;1;1
TAPON-HB;http://www.geonames.org/ontology#population;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#Book-Reference;1;1;1
TAPON-HB;http://schema.org/email;1;1;1
TAPON-HB;http://www.okkam.org/ontology_restaurant1.owl#Address;1;1;1
TAPON-HB;http://epo.rkbexplorer.com/ontologies/epo#IPC-Classification;1;1;1
TAPON-HB;http://purl.org/NET/c4dm/event.owl#Event;1;1;1
TAPON-HB;http://www.okkam.org/ontology/restaurant1.owl#Address;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#Calendar-Date;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#has-telephone-number;1;0.944444444;0.971428571
TAPON-HB;http://purl.org/prog/Timeslot;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#project-Reference;0.913043478;1;0.954545455
TAPON-HB;http://telegraphis.net/ontology/geography/geography#onContinent;1;1;1
TAPON-HB;http://epo.rkbexplorer.com/ontologies/epo#ipc-section;1;1;1
TAPON-HB;http://xmlns.com/foaf/0.1/Person;1;1;1
TAPON-HB;http://epo.rkbexplorer.com/ontologies/epo#ipc-class;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#Research-In-Academia;1;1;1
TAPON-HB;http://schema.org/PI;1;0.952380952;0.975609756
TAPON-HB;http://www.w3.org/2000/01/rdf-schema#label;1;1;1
TAPON-HB;micro;0.919514884;0.919514884;0.919514884
TAPON-HB;macro;0.962306353;0.879777686;0.919193303
TAPON-HF;http://schema.org/date;1;1;1
TAPON-HF;http://www.aktors.org/ontology/portal#has-grant-value;1;1;1
TAPON-HF;http://www.geonames.org/ontology#Country;1;0.047619048;0.090909091
TAPON-HF;http://www.aktors.org/ontology/portal#month-of;0.947368421;0.87804878;0.911392405
TAPON-HF;http://schema.org/year;0.97260274;0.995327103;0.983833718
TAPON-HF;http://purl.org/NET/c4dm/timeline.owl#end;0.181818182;0.181818182;0.181818182
TAPON-HF;http://www.aktors.org/ontology/portal#has-email-address;1;1;1
TAPON-HF;http://xmlns.com/foaf/0.1/name;1;0.047619048;0.090909091
TAPON-HF;http://edubase.rkbexplorer.com/id/ISPRIMARY;0.913043478;1;0.954545455
TAPON-HF;http://www.aktors.org/ontology/portal#Person;1;1;1
TAPON-HF;none;1;1;1
TAPON-HF;http://xmlns.com/foaf/0.1/page;1;1;1
TAPON-HF;http://purl.org/NET/c4dm/timeline.owl#Interval;1;1;1
TAPON-HF;http://edubase.rkbexplorer.com/id/TOWN;1;0.19047619;0.32
TAPON-HF;http://www.aktors.org/ontology/portal#year-of;1;1;1
TAPON-HF;http://schema.org/cfdaNumber;1;1;1
TAPON-HF;http://purl.org/NET/c4dm/timeline.owl#start;0.125;0.090909091;0.105263158
TAPON-HF;http://purl.org/prog/Affiliation;1;1;1
TAPON-HF;http://tdg.org/vocabularies/dblp_src#publishedIn;1;0.714285714;0.833333333
TAPON-HF;http://schema.org/dunsNumber;1;0.952380952;0.975609756
TAPON-HF;http://tdg.org/vocabularies/dblp/src#title;1;0.047619048;0.090909091
TAPON-HF;http://purl.org/dc/terms/title;1;1;1
TAPON-HF;http://tdg.org/vocabularies/dblp_src#Author;1;1;1
TAPON-HF;http://xmlns.com/foaf/0.1/givenName;1;0.19047619;0.32
TAPON-HF;http://www.aktors.org/ontology/portal#has-ISBN-number;1;0.111111111;0.2
TAPON-HF;http://xmlns.com/foaf/0.1/homepage;1;1;1
TAPON-HF;http://www.aktors.org/ontology/support#year-of;1;0.111111111;0.2
TAPON-HF;http://tdg.org/vocabularies/dblp_src#Article;1;0.047619048;0.090909091
TAPON-HF;http://www.aktors.org/ontology/support#Calendar-Date;1;1;1
TAPON-HF;http://schema.org/awardAgencyCode;1;1;1
TAPON-HF;http://tdg.org/vocabularies/dblp_src#date;1;0.380952381;0.551724138
TAPON-HF;http://www.aktors.org/ontology/portal#has-title;1;0.111111111;0.2
TAPON-HF;http://edubase.rkbexplorer.com/id/SCHNAME;1;0.857142857;0.923076923
TAPON-HF;http://schema.org/transType;1;1;1
TAPON-HF;http://www.aktors.org/ontology/support#has-pretty-name;1;0.111111111;0.2
TAPON-HF;http://schema.org/University;1;0.047619048;0.090909091
TAPON-HF;http://schema.org/phone;1;0.80952381;0.894736842
TAPON-HF;http://schema.org/name;1;0.87804878;0.935064935
TAPON-HF;http://www.okkam.org/ontology/restaurant2.owl#city;1;0.904761905;0.95
TAPON-HF;http://www.aktors.org/ontology/portal#full-name;1;0.5;0.666666667
TAPON-HF;http://www.aktors.org/ontology/portal#Time-Interval;1;1;1
TAPON-HF;http://www.geonames.org/ontology#name;1;0.095238095;0.173913043
TAPON-HF;http://edubase.rkbexplorer.com/id/TELNUM;1;1;1
TAPON-HF;http://www.aktors.org/ontology/portal#has-grant-reference;1;1;1
TAPON-HF;http://www.okkam.org/ontology/restaurant2.owl#phone/number;1;1;1
TAPON-HF;http://edubase.rkbexplorer.com/id/School;1;0.047619048;0.090909091
TAPON-HF;http://www.aktors.org/ontology/portal#day-of;0.888888889;0.975609756;0.930232558
TAPON-HF;http://telegraphis.net/ontology/geography/geography#capital;1;1;1
TAPON-HF;http://tdg.org/vocabularies/dblp_src#name;1;0.25;0.4
TAPON-HF;http://purl.org/prog/Programme;1;1;1
TAPON-HF;http://schema.org/title;0.985981308;0.901709402;0.941964286
TAPON-HF;http://www.okkam.org/ontology/restaurant2.owl#street;1;1;1
TAPON-HF;http://epo.rkbexplorer.com/ontologies/epo#ipc-text-classification;1;1;1
TAPON-HF;http://xmlns.com/foaf/0.1/familyName;1;0.142857143;0.25
TAPON-HF;http://schema.org/Award;1;1;1
TAPON-HF;http://schema.org/city;0.082352941;1;0.152173913
TAPON-HF;http://schema.org/Paper;1;1;1
TAPON-HF;http://www.okkam.org/ontology/restaurant2.owl#name;1;0.571428571;0.727272727
TAPON-HF;http://www.geonames.org/ontology#CountryCode;1;1;1
TAPON-HF;http://epo.rkbexplorer.com/ontologies/epo#ipc-related-classification;1;1;1
TAPON-HF;http://www.geonames.org/ontology#population;1;1;1
TAPON-HF;http://www.aktors.org/ontology/portal#Book-Reference;1;0.111111111;0.2
TAPON-HF;http://schema.org/email;1;1;1
TAPON-HF;http://www.okkam.org/ontology_restaurant1.owl#Address;1;1;1
TAPON-HF;http://epo.rkbexplorer.com/ontologies/epo#IPC-Classification;1;1;1
TAPON-HF;http://purl.org/NET/c4dm/event.owl#Event;1;1;1
TAPON-HF;http://www.okkam.org/ontology/restaurant1.owl#Address;1;1;1
TAPON-HF;http://www.aktors.org/ontology/portal#Calendar-Date;1;1;1
TAPON-HF;http://www.aktors.org/ontology/portal#has-telephone-number;1;1;1
TAPON-HF;http://purl.org/prog/Timeslot;1;1;1
TAPON-HF;http://www.aktors.org/ontology/portal#project-Reference;0.162790698;1;0.28
TAPON-HF;http://telegraphis.net/ontology/geography/geography#onContinent;1;1;1
TAPON-HF;http://epo.rkbexplorer.com/ontologies/epo#ipc-section;1;1;1
TAPON-HF;http://xmlns.com/foaf/0.1/Person;1;1;1
TAPON-HF;http://epo.rkbexplorer.com/ontologies/epo#ipc-class;1;0.904761905;0.95
TAPON-HF;http://www.aktors.org/ontology/portal#Research-In-Academia;1;1;1
TAPON-HF;http://schema.org/PI;1;0.047619048;0.090909091
TAPON-HF;http://www.w3.org/2000/01/rdf-schema#label;1;0.718309859;0.836065574
TAPON-HF;micro;0.839795484;0.839795484;0.839795484
TAPON-HF;macro;0.952049316;0.74324302;0.834787008
TAPON-HB;http://schema.org/date;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#has-grant-value;1;1;1
TAPON-HB;http://www.geonames.org/ontology#Country;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#month-of;0.972972973;0.87804878;0.923076923
TAPON-HB;http://schema.org/year;1;0.995327103;0.99765808
TAPON-HB;http://purl.org/NET/c4dm/timeline.owl#end;0.1;0.090909091;0.095238095
TAPON-HB;http://www.aktors.org/ontology/portal#has-email-address;1;1;1
TAPON-HB;http://xmlns.com/foaf/0.1/name;0.9;0.428571429;0.580645161
TAPON-HB;http://edubase.rkbexplorer.com/id/ISPRIMARY;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#Person;1;1;1
TAPON-HB;none;1;1;1
TAPON-HB;http://xmlns.com/foaf/0.1/page;1;1;1
TAPON-HB;http://purl.org/NET/c4dm/timeline.owl#Interval;1;1;1
TAPON-HB;http://edubase.rkbexplorer.com/id/TOWN;1;0.857142857;0.923076923
TAPON-HB;http://www.aktors.org/ontology/portal#year-of;1;1;1
TAPON-HB;http://schema.org/cfdaNumber;1;1;1
TAPON-HB;http://purl.org/NET/c4dm/timeline.owl#start;0.1;0.090909091;0.095238095
TAPON-HB;http://purl.org/prog/Affiliation;1;1;1
TAPON-HB;http://tdg.org/vocabularies/dblp_src#publishedIn;0.153284672;1;0.265822785
TAPON-HB;http://schema.org/dunsNumber;1;1;1
TAPON-HB;http://tdg.org/vocabularies/dblp/src#title;1;0.428571429;0.6
TAPON-HB;http://purl.org/dc/terms/title;1;1;1
TAPON-HB;http://tdg.org/vocabularies/dblp_src#Author;1;0.5;0.666666667
TAPON-HB;http://xmlns.com/foaf/0.1/givenName;1;0.238095238;0.384615385
TAPON-HB;http://www.aktors.org/ontology/portal#has-ISBN-number;1;0.111111111;0.2
TAPON-HB;http://xmlns.com/foaf/0.1/homepage;1;1;1
TAPON-HB;http://www.aktors.org/ontology/support#year-of;1;0.111111111;0.2
TAPON-HB;http://tdg.org/vocabularies/dblp_src#Article;0.875;1;0.933333333
TAPON-HB;http://www.aktors.org/ontology/support#Calendar-Date;1;1;1
TAPON-HB;http://schema.org/awardAgencyCode;1;1;1
TAPON-HB;http://tdg.org/vocabularies/dblp_src#date;1;0.80952381;0.894736842
TAPON-HB;http://www.aktors.org/ontology/portal#has-title;1;0.111111111;0.2
TAPON-HB;http://edubase.rkbexplorer.com/id/SCHNAME;1;0.857142857;0.923076923
TAPON-HB;http://schema.org/transType;1;1;1
TAPON-HB;http://www.aktors.org/ontology/support#has-pretty-name;1;0.111111111;0.2
TAPON-HB;http://schema.org/University;1;1;1
TAPON-HB;http://schema.org/phone;1;1;1
TAPON-HB;http://schema.org/name;1;0.975609756;0.987654321
TAPON-HB;http://www.okkam.org/ontology/restaurant2.owl#city;1;0.952380952;0.975609756
TAPON-HB;http://www.aktors.org/ontology/portal#full-name;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#Time-Interval;1;1;1
TAPON-HB;http://www.geonames.org/ontology#name;1;1;1
TAPON-HB;http://edubase.rkbexplorer.com/id/TELNUM;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#has-grant-reference;1;1;1
TAPON-HB;http://www.okkam.org/ontology/restaurant2.owl#phone/number;1;1;1
TAPON-HB;http://edubase.rkbexplorer.com/id/School;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#day-of;0.888888889;0.975609756;0.930232558
TAPON-HB;http://telegraphis.net/ontology/geography/geography#capital;1;1;1
TAPON-HB;http://tdg.org/vocabularies/dblp_src#name;1;0.25;0.4
TAPON-HB;http://purl.org/prog/Programme;1;1;1
TAPON-HB;http://schema.org/title;1;0.991452991;0.995708155
TAPON-HB;http://www.okkam.org/ontology/restaurant2.owl#street;1;1;1
TAPON-HB;http://epo.rkbexplorer.com/ontologies/epo#ipc-text-classification;1;1;1
TAPON-HB;http://xmlns.com/foaf/0.1/familyName;1;0.142857143;0.25
TAPON-HB;http://schema.org/Award;1;1;1
TAPON-HB;http://schema.org/city;1;0.857142857;0.923076923
TAPON-HB;http://schema.org/Paper;1;1;1
TAPON-HB;http://www.okkam.org/ontology/restaurant2.owl#name;1;0.952380952;0.975609756
TAPON-HB;http://www.geonames.org/ontology#CountryCode;1;1;1
TAPON-HB;http://epo.rkbexplorer.com/ontologies/epo#ipc-related-classification;1;1;1
TAPON-HB;http://www.geonames.org/ontology#population;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#Book-Reference;1;1;1
TAPON-HB;http://schema.org/email;1;1;1
TAPON-HB;http://www.okkam.org/ontology_restaurant1.owl#Address;1;1;1
TAPON-HB;http://epo.rkbexplorer.com/ontologies/epo#IPC-Classification;1;1;1
TAPON-HB;http://purl.org/NET/c4dm/event.owl#Event;1;1;1
TAPON-HB;http://www.okkam.org/ontology/restaurant1.owl#Address;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#Calendar-Date;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#has-telephone-number;1;1;1
TAPON-HB;http://purl.org/prog/Timeslot;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#project-Reference;1;1;1
TAPON-HB;http://telegraphis.net/ontology/geography/geography#onContinent;1;1;1
TAPON-HB;http://epo.rkbexplorer.com/ontologies/epo#ipc-section;1;1;1
TAPON-HB;http://xmlns.com/foaf/0.1/Person;1;1;1
TAPON-HB;http://epo.rkbexplorer.com/ontologies/epo#ipc-class;1;1;1
TAPON-HB;http://www.aktors.org/ontology/portal#Research-In-Academia;1;1;1
TAPON-HB;http://schema.org/PI;1;0.952380952;0.975609756
TAPON-HB;http://www.w3.org/2000/01/rdf-schema#label;1;0.957746479;0.978417266
TAPON-HB;micro;0.938645079;0.938645079;0.938645079
TAPON-HB;macro;0.961412135;0.867003179;0.911770287
TAPON-HF;http://schema.org/date;1;1;1
TAPON-HF;http://www.aktors.org/ontology/portal#has-grant-value;1;1;1
TAPON-HF;http://www.geonames.org/ontology#Country;1;0.047619048;0.090909091
TAPON-HF;http://www.aktors.org/ontology/portal#month-of;0.972972973;0.87804878;0.923076923
TAPON-HF;http://schema.org/year;0.855421687;0.934210526;0.893081761
TAPON-HF;http://purl.org/NET/c4dm/timeline.owl#end;0.272727273;0.272727273;0.272727273
TAPON-HF;http://www.aktors.org/ontology/portal#has-email-address;1;1;1
TAPON-HF;http://xmlns.com/foaf/0.1/name;1;0.095238095;0.173913043
TAPON-HF;http://edubase.rkbexplorer.com/id/ISPRIMARY;1;1;1
TAPON-HF;http://www.aktors.org/ontology/portal#Person;1;1;1
TAPON-HF;none;1;1;1
TAPON-HF;http://xmlns.com/foaf/0.1/page;1;1;1
TAPON-HF;http://purl.org/NET/c4dm/timeline.owl#Interval;1;1;1
TAPON-HF;http://edubase.rkbexplorer.com/id/TOWN;1;0.238095238;0.384615385
TAPON-HF;http://www.aktors.org/ontology/portal#year-of;1;1;1
TAPON-HF;http://schema.org/cfdaNumber;1;1;1
TAPON-HF;http://purl.org/NET/c4dm/timeline.owl#start;0.125;0.090909091;0.105263158
TAPON-HF;http://purl.org/prog/Affiliation;1;1;1
TAPON-HF;http://tdg.org/vocabularies/dblp_src#publishedIn;1;0.619047619;0.764705882
TAPON-HF;http://schema.org/dunsNumber;1;0.857142857;0.923076923
TAPON-HF;http://tdg.org/vocabularies/dblp/src#title;1;0.047619048;0.090909091
TAPON-HF;http://purl.org/dc/terms/title;1;1;1
TAPON-HF;http://tdg.org/vocabularies/dblp_src#Author;1;1;1
TAPON-HF;http://xmlns.com/foaf/0.1/givenName;1;0.238095238;0.384615385
TAPON-HF;http://www.aktors.org/ontology/portal#has-ISBN-number;1;0.111111111;0.2
TAPON-HF;http://xmlns.com/foaf/0.1/homepage;1;1;1
TAPON-HF;http://www.aktors.org/ontology/support#year-of;1;0.111111111;0.2
TAPON-HF;http://tdg.org/vocabularies/dblp_src#Article;1;0.047619048;0.090909091
TAPON-HF;http://www.aktors.org/ontology/support#Calendar-Date;1;1;1
TAPON-HF;http://schema.org/awardAgencyCode;1;1;1
TAPON-HF;http://tdg.org/vocabularies/dblp_src#date;1;0.476190476;0.64516129
TAPON-HF;http://www.aktors.org/ontology/portal#has-title;1;0.111111111;0.2
TAPON-HF;http://edubase.rkbexplorer.com/id/SCHNAME;1;0.904761905;0.95
TAPON-HF;http://schema.org/transType;0.954545455;1;0.976744186
TAPON-HF;http://www.aktors.org/ontology/support#has-pretty-name;1;0.111111111;0.2
TAPON-HF;http://schema.org/University;1;0.047619048;0.090909091
TAPON-HF;http://schema.org/phone;1;0.761904762;0.864864865
TAPON-HF;http://schema.org/name;0.152985075;1;0.265372168
TAPON-HF;http://www.okkam.org/ontology/restaurant2.owl#city;1;1;1
TAPON-HF;http://www.aktors.org/ontology/portal#full-name;1;0.333333333;0.5
TAPON-HF;http://www.aktors.org/ontology/portal#Time-Interval;1;1;1
TAPON-HF;http://www.geonames.org/ontology#name;1;0.047619048;0.090909091
TAPON-HF;http://edubase.rkbexplorer.com/id/TELNUM;1;1;1
TAPON-HF;http://www.aktors.org/ontology/portal#has-grant-reference;1;1;1
TAPON-HF;http://www.okkam.org/ontology/restaurant2.owl#phone/number;1;1;1
TAPON-HF;http://edubase.rkbexplorer.com/id/School;1;0.047619048;0.090909091
TAPON-HF;http://www.aktors.org/ontology/portal#day-of;0.888888889;0.975609756;0.930232558
TAPON-HF;http://telegraphis.net/ontology/geography/geography#capital;1;1;1
TAPON-HF;http://tdg.org/vocabularies/dblp_src#name;1;1;1
TAPON-HF;http://purl.org/prog/Programme;1;1;1
TAPON-HF;http://schema.org/title;0.95505618;0.885416667;0.918918919
TAPON-HF;http://www.okkam.org/ontology/restaurant2.owl#street;1;1;1
TAPON-HF;http://epo.rkbexplorer.com/ontologies/epo#ipc-text-classification;1;1;1
TAPON-HF;http://xmlns.com/foaf/0.1/familyName;1;0.095238095;0.173913043
TAPON-HF;http://schema.org/Award;1;1;1
TAPON-HF;http://schema.org/city;1;0.666666667;0.8
TAPON-HF;http://schema.org/Paper;1;1;1
TAPON-HF;http://www.okkam.org/ontology/restaurant2.owl#name;1;0.523809524;0.6875
TAPON-HF;http://www.geonames.org/ontology#CountryCode;1;1;1
TAPON-HF;http://epo.rkbexplorer.com/ontologies/epo#ipc-related-classification;1;1;1
TAPON-HF;http://www.geonames.org/ontology#population;1;0.80952381;0.894736842
TAPON-HF;http://www.aktors.org/ontology/portal#Book-Reference;1;1;1
TAPON-HF;http://schema.org/email;1;1;1
TAPON-HF;http://www.okkam.org/ontology_restaurant1.owl#Address;1;1;1
TAPON-HF;http://epo.rkbexplorer.com/ontologies/epo#IPC-Classification;1;1;1
TAPON-HF;http://purl.org/NET/c4dm/event.owl#Event;1;1;1
TAPON-HF;http://www.okkam.org/ontology/restaurant1.owl#Address;1;1;1
TAPON-HF;http://www.aktors.org/ontology/portal#Calendar-Date;1;1;1
